uuid,phrase,category
91671864028035906487291081762834518734833092554493363131856825741062786500312,blow off steam,No Category
3562829812889191866624913463249517337368771646718988104274301281513732616310,blow off steam,Figurative+Literal
25320225982174825147368298787188850865237613194598981877231814157722650151835,blow someone's cover,Literal
80062774038698181641278300983351205245995332101018364630313601902758357825575,blow someone's cover,Partial Literal
78463472394626757971327237544139700358942604473751200417859921971614572688777,blow someone's mind,Figurative
15000808660308432377755082532341230671159268060621256527772337494265507041529,blow someone's mind,Figurative
87130070557880981757060114024737627251113936065844799511483789491662647981979,blow someone's mind,Figurative
43863337875207176410739889076836946869905527512397017631951276178027061240782,blow someone's mind,Figurative
91522193165756937855220303675438416004372486122517096469178525905454986226987,blow someone's mind,Literal
68494178264593523420787646769546096948764173752768404342157634655084249132668,blow someone's mind,Figurative
21918241575110599787902975577288160691925846488258964301518467191482732332389,blow someone's mind,Figurative
59532665728345306538432001135415532354572388377830462910238064737000612839674,blow the lid off,Figurative
106029342865630898365635135264389893494145698904446863093755163242596076894678,blow the lid off,Figurative+Literal
23457712193925335242321407740752635522350208226145712388885351891787340858483,body blow,Figurative+Literal
63739052642534490217515094345140753098599189888102696277406394584311087565068,body blow,Partial Literal
70736726990258204879119237010972796076567246417799508295587960700147059921464,body blow,Figurative
59537616029804780494803796960736403407967947613728833516261033765826801190361,body blow,No Category
113094603093650053869381581525709383803171135581700418331856557311656386640215,body blow,Figurative
19707824869168842971557055032317890202386726068735476470133335906762160875809,body blow,Figurative
88636790934260183145818292066431508656508565284782059337856937928163966787914,body blow,Figurative
13717523865491260719697902201751557706737105004478247445675137009386677883529,body blow,Figurative
100609450448300177665761896146004257961986189086215899108596976333233212369340,body blow,Figurative+Literal
43926429809651758815504694395230984474788100618449905458492415298325713347748,body blow,Figurative+Literal
18486705637858659836478560498928869883489492104207276791122814493566112973603,body blow,Literal
94732095299449575638148411131513491820517978633428783231687471867228582716774,body blow,Partial Literal
31060688301464020026120684615201045727623734012514451079194600936500728047933,body blow,No Category
79445276231361044839959099300103842672905149927144519650054185341767369881962,bounce off the walls,No Category
85455742636822500910679679178305276039171228415323087607936178471346623452266,bounce off the walls,No Category
60181132735561623781012175585904021778420326257687780071281653057858791789551,bounce off the walls,Partial Literal
76475124884533753648113777370944275115077320442325109110145054967746073551196,bounce off the walls,Partial Literal
109095184712626487207573727228459581418589337242815096220235365315680500415493,bounce off the walls,Figurative+Literal
21596072021661412829140628001840936891553561956349349869632897879936141301139,bounce off the walls,Figurative+Literal
97578948724818577844780522716778800957399056455330826891523366744055199090167,bounce off the walls,No Category
112577848505926166924151630542752638440016768832707550539109315546275282554448,bounce off the walls,Partial Literal
96211321266990539855732741920023000986234230258938548617105306180435835867008,bow and scrape,Figurative+Literal
94374005676493830334393879740977777785255122428617438752694644969599652741294,bow and scrape,Figurative+Literal
62593489716109974637704302451948408461011342838888628086268997415171772387026,bow and scrape,Figurative
54961811826113562616227587134722717340555825017725397908784268006895396116829,bow and scrape,Figurative+Literal
84041701666947078487494713072278579514944882480953309331620674229889559336397,bow and scrape,Figurative+Literal
67889302205280476985545969181518529181473392648459043869894136451430829590408,bow and scrape,Figurative
91672624504921897271170913299020817349823265916476574060786248311817671239056,bow and scrape,Figurative+Literal
101983848600406799924829940133721380245560123468528846104331405243275931217872,brass monkey,Figurative
13357209880403564394389855446856626459126823999874649710884872865983400211502,brass monkey,Figurative
113097341975989952709664378755145647624939436642378344423101342341191569455943,brass monkey,Figurative
89641348719303306850877641217362105705398653942247332170294994625592855104718,brass monkey,Figurative
27684577601298567842643423177319143232304780516713494006092589752191805479235,brass monkey,Figurative
68248741142238202329797116705320691375912824271107280959080954115192325743326,brass monkey,Literal
13999251449438194192995885051733012191904195648936723397294732477161601180463,brass monkey,Literal
60044125091489851684000226925179963288652293735763658040318267977956192818591,brass monkey,Literal
112886366968094896455223349551261414439205209747105232904364292520234881807026,brass monkey,Literal
41696528172576126801676192533898516257097407767265421580714258888482701201513,brass neck,Figurative+Literal
51143117757514116042811697427588818831717279979255652140466452519816701382701,brass neck,Literal
109361926287621593285632930737249127199262662463616970599839921347035322144125,brass neck,Figurative+Literal
29573863947801901682319860371473676014088815033633201418348342264926274986350,brass neck,Figurative+Literal
27583413492831409897362102814328670966462868459768089061539058349544028385056,brass neck,Figurative+Literal
55957666372032704589062944006428018002729952587880407395813515331807132352523,break even,Figurative
49149505105943441635951321350355815530183151574997767046802373113863802328255,break the ice,Figurative
46701467410305719276720522814122058606553257645392514101705864459032770189113,break the ice,Figurative
50331910121558980794178047305054841404842903093702668821363880534948916990657,break the ice,Figurative
17279501300591267148727542027803754380721587928617211830066883834570555772544,break the ice,Figurative
19103970821192626646528477769086378490427388423636775579365937358392724118174,break the ice,Figurative
