uuid,phrase,category
21612822873861570436360079760341015020208966632699472890809280370135529272912,up against it,Figurative
80991091740026110550017303027740472223862964463111001487623431596323427198779,six feet under,Figurative
58041075748648354905885833662218539703732871706588177532106981136123413219479,as dry as a desert,Not Figurative
106224303801405135428249489012083880759712635803011793632302505203890931429197,left and right,Figurative
86327394790526786614435580550130859844346480616374252808875059930602356764983,as deep as the ocean,Figurative
100546551050755062667079196328858470563312734732221657046706447718505592842555,as hot as lava,Figurative
12526401669435057056857591917514084528583471641025561924158906842783296263874,fly the coop,Figurative
17196760427332064909565016476736442906929527066154272704859801382414746994842,as helpless as a baby,Not Figurative
46549083972589135251167017599727698212912426855082456951998177707093554296309,she is a ray of sunshine,Not Figurative
35661100780885545730594882849955638303665222469896811966445741272288626571632,tired and emotional,Not Figurative
16396601224089475132655469142810847963412514200241655332005275645918217816318,as red as a tomato,Figurative
111135775325144009469310170136876297382468348754437841677023415063476153202931,as wide as the sea,Not Figurative
77243369291892757876943217689230643848880958480508013543075776785402991514668,up to no good,Figurative
79904826761056296603351320622615227923042955847333008197454641468787114238150,high and dry,Figurative
61424767780044295143983280418366324762083164385551417617763252072774030672623,off the hook,Not Figurative
95373877000000565152378604823080354247388290672503330480739946856807539787376,left and right,Figurative
43227904987862567094253657955916268030119028595251258839850884244091314798202,few and far between,Not Figurative
105629083994259965116764240971450268142026860687420728108034545082671631807315,put the moves on,Figurative
93414949480340240103531820116586906889531977985315796259105755558228885240572,on the cards,Not Figurative
18057951292219530249107469822720406264278528656571868473739938515776983936346,curry favour,Figurative
86198945532047160922110311722682971176278216224237827249170170659104062250343,as slow as a turtle,Figurative
96175060026021240392031929445100029084756653438367025797552811675583393652984,top dollar,Figurative
23043011812760462789244672429042000583819752770029587740795604889670740603123,as bright as the sun,Not Figurative
109785941506293716964369966499847269276838582293758146521873899159204902447669,as sharp as a knife,Not Figurative
195408492606697103535962304331606368817196220436657172120480999968860600828,as red as a tomato,Not Figurative
45200155521748329410088785443837581834357808261435113158550746954491418126923,as pretty as a princess,Not Figurative
50280780293100235221410666257382743861622160938968825683582464935855568280694,as big as a mountain,Not Figurative
11161177173076859144324160188835574598031819142098843095841740111576613426781,as big as a mountain,Not Figurative
5464298421039141539462565209538818806318779505734051140494540324349542237183,change your tune,Figurative
25457339387201079715486268378818835815658094189393314373758283107592242214070,as strong as an ox,Not Figurative
87909790692636815820058574591228983093448416142165445774861160399753464036204,get the boot,Not Figurative
27095455630767452435995272513033936282382408363631127812221898919073136871345,as bright as the sun,Not Figurative
6980951001122803607014585503161856314314863540412932632952000837932084312824,go to seed,Figurative
53063041031318236092708542121530166690668927763048250892364575955745953655306,heart of a lion,Figurative
62112557475466013368623682282001971437315348578924895522505421272126300607865,homework is a breeze,Not Figurative
107928476409736441867023570943100278369533547043011858557268077149903373577978,hate someone's guts,Figurative
89710404625918031423430480301840868304746175852761879443991900506737281730565,slow burn,Figurative
111386497457179673010520770396982021766587383759905474847492366695627514939572,dressed to kill,Figurative
17934374348117649175701785593197329129708828502340221639958733718819592651114,as smooth as silk,Figurative
26758827336504378213646871949053372330752052916704695615025588287976399548328,place in the sun,Figurative
66440187357595753739099243769789976232160069621908358748335227123911119417773,push the envelope,Figurative
80199888827294094067222784181968836307675255849847266508042899689988435719800,as hard as a brick,Not Figurative
11950650003234766808026828500772816125549651009654717924014649528587981101850,he is a fox,Not Figurative
51261146443975851058097251514146582927505367630425801315389736671344737454608,smell blood,Figurative
101839830648340486168059591278266354087310950928295272476646357458500809983936,as fresh as a daisy,Not Figurative
100274022188311854694324830587561978680092075179585692004123622077899019703482,come a cropper,Figurative
112427060859294027091313210322762347644961957186448215541009704999924392526042,walk all over,Figurative
80745418714535078442333765882427783630698893260066625954092540352771543568775,as tall as a skyscraper,Not Figurative
95764353050952112760650510357542259259939352764410094260043766135063774874118,as pale as a ghost,Not Figurative
24293708886282742439665520500855459673346085296780193616024315803382277427721,at a loss for words,Figurative
102548847362509190333861738645003598761744006100121831759393536781583744556513,as busy as a bee,Not Figurative
57547442052588060745745392492176999700816650727228154154087349738087677300164,one in the eye for,Not Figurative
6942582816153887491847967862559911291160130839322203453790588549775055548729,as fresh as a daisy,Not Figurative
77163850685646165204344301745374206689099678370978394546610547867113402943199,a night owl,Figurative
38278952163169615703880111946948893271889165808324968496916666008657525964505,as proud as a peacock,Not Figurative
105759729046303009782901299438127361246081364068270608010666325567230820873236,a night owl,Not Figurative
3929271129214493987998340017642921510708535277457315411508960987236375478921,as pretty as a princess,Not Figurative
112806843954008203531296964170451850696735910064312752919870034183621395183348,go by the board,Not Figurative
93009923119204215146352438399913248653338170680364720802420063470307672578219,as fast as a cheetah,Not Figurative
56904960944291116389464014102403060595676517987140006464417873868444508952806,as wide as the sea,Not Figurative
95956207890144670451436864529741129950782974849342707944436592808554063066947,as strong as an ox,Not Figurative
69111987795534888478420639342229588034039763161216702109656821447868609858498,behind someone's back,Figurative
71470655271160883190766149594696490917753816540338967897407102825049554753773,jump down someone's throat,Figurative
26176323213406124610440852160800080658719373320164505758492617345621381178824,as sharp as a knife,Not Figurative
114587662820419087255762943292177741463343267290559196841346648096432717291938,out of this world,Figurative
95246618860440891180989917607049133522330111911818077234063844616754506215817,hold your horses,Figurative
112336098865548981169962769762038794236739683203779983435135872502251489634542,away with the fairies,Figurative
30025725823958891001358337428536786070312440906352118855336538926282493250226,put your shoulder to the wheel,Not Figurative
